-4.943426895141601562e+01,-4.857751464843750000e+01,-5.341139984130859375e+01,-4.579211425781250000e+01,-5.120512390136718750e+01,-4.892606353759765625e+01,-5.041430664062500000e+01,-4.787606430053710938e+01,-4.907916641235351562e+01,-5.050385284423828125e+01,-4.842959594726562500e+01,-4.690748596191406250e+01,-4.935947799682617188e+01,-4.863970184326171875e+01,-5.170690155029296875e+01,-4.520394515991210938e+01,-4.912593841552734375e+01,-4.812783813476562500e+01,-4.797664642333984375e+01,-5.013973999023437500e+01,-4.365117645263671875e+01,-4.664574432373046875e+01,-4.672742080688476562e+01,-4.774209213256835938e+01,-4.922451782226562500e+01,-4.736093139648437500e+01,-5.068682861328125000e+01,-4.191421127319335938e+01,-5.131253814697265625e+01,-4.290465927124023438e+01,-4.613932037353515625e+01,-3.834830093383789062e+01,-4.844062805175781250e+01,-4.412674713134765625e+01,-4.544639587402343750e+01,-4.969083404541015625e+01,-4.515235900878906250e+01,-4.875875091552734375e+01,-4.489281082153320312e+01,-5.041960906982421875e+01
-5.269699478149414062e+01,-5.187924957275390625e+01,-4.723459243774414062e+01,-4.523082733154296875e+01,-5.332509613037109375e+01,-5.731761169433593750e+01,-4.852231979370117188e+01,-5.507522964477539062e+01,-5.189558410644531250e+01,-4.883036804199218750e+01,-5.405401229858398438e+01,-5.859155654907226562e+01,-5.179872894287109375e+01,-5.135778045654296875e+01,-5.225246047973632812e+01,-5.231055068969726562e+01,-4.253051757812500000e+01,-5.068288040161132812e+01,-5.207542419433593750e+01,-6.220919418334960938e+01,-4.958510589599609375e+01,-5.366091537475585938e+01,-4.999390411376953125e+01,-5.201605224609375000e+01,-4.384027481079101562e+01,-4.628170776367187500e+01,-4.524879455566406250e+01,-3.911944961547851562e+01,-5.402688980102539062e+01,-4.563438415527343750e+01,-4.548200988769531250e+01,-3.588641357421875000e+01,-4.491230773925781250e+01,-4.276108551025390625e+01,-3.819347381591796875e+01,-4.354571533203125000e+01,-4.338449096679687500e+01,-4.497989654541015625e+01,-4.534148406982421875e+01,-4.509741210937500000e+01
-5.675308609008789062e+01,-5.024139404296875000e+01,-4.687716674804687500e+01,-4.520888137817382812e+01,-5.086239242553710938e+01,-5.385777664184570312e+01,-4.725594329833984375e+01,-5.579009246826171875e+01,-5.404680633544921875e+01,-5.265746307373046875e+01,-5.122519683837890625e+01,-5.900122451782226562e+01,-5.151446914672851562e+01,-5.748638153076171875e+01,-5.151041030883789062e+01,-4.741182708740234375e+01,-4.326162719726562500e+01,-4.842428970336914062e+01,-5.221199798583984375e+01,-5.607216262817382812e+01,-5.458499908447265625e+01,-5.263837432861328125e+01,-5.958932113647460938e+01,-5.486383056640625000e+01,-4.642322540283203125e+01,-4.398674774169921875e+01,-4.302038955688476562e+01,-4.221674346923828125e+01,-5.091954040527343750e+01,-4.774128723144531250e+01,-4.483259582519531250e+01,-4.115765380859375000e+01,-4.692231369018554688e+01,-4.178585815429687500e+01,-3.898166656494140625e+01,-4.448331069946289062e+01,-4.256960678100585938e+01,-4.531658935546875000e+01,-4.442572021484375000e+01,-4.553292083740234375e+01
-5.473913955688476562e+01,-4.971640777587890625e+01,-5.087686538696289062e+01,-4.432817459106445312e+01,-4.677123260498046875e+01,-4.857425689697265625e+01,-5.468069458007812500e+01,-5.235543823242187500e+01,-5.068672180175781250e+01,-5.099035644531250000e+01,-5.219398498535156250e+01,-4.135441970825195312e+01,-5.323714828491210938e+01,-5.461137390136718750e+01,-5.461447906494140625e+01,-5.345989227294921875e+01,-4.687257385253906250e+01,-5.533425140380859375e+01,-5.545240020751953125e+01,-5.422028350830078125e+01,-5.417308425903320312e+01,-5.629537963867187500e+01,-5.439438629150390625e+01,-5.461618041992187500e+01,-4.378833770751953125e+01,-4.844019317626953125e+01,-5.107826232910156250e+01,-4.044708251953125000e+01,-5.182620239257812500e+01,-4.736698150634765625e+01,-4.359357833862304688e+01,-5.114596557617187500e+01,-5.172190093994140625e+01,-4.434155273437500000e+01,-4.199029159545898438e+01,-5.296086502075195312e+01,-4.976448822021484375e+01,-5.884805297851562500e+01,-5.186863708496093750e+01,-5.093955993652343750e+01
-4.633971405029296875e+01,-4.809376144409179688e+01,-4.089414215087890625e+01,-4.109281921386718750e+01,-4.838497543334960938e+01,-4.934454345703125000e+01,-4.801111602783203125e+01,-4.677226257324218750e+01,-4.171297836303710938e+01,-4.209116744995117188e+01,-3.631967926025390625e+01,-2.610066986083984375e+01,-4.708927154541015625e+01,-5.779114913940429688e+01,-6.184101104736328125e+01,-6.467098236083984375e+01,-3.974117279052734375e+01,-5.180599594116210938e+01,-4.883265686035156250e+01,-4.577896881103515625e+01,-4.865890884399414062e+01,-4.675688934326171875e+01,-4.243810272216796875e+01,-4.288801574707031250e+01,-2.851197242736816406e+01,-4.012946319580078125e+01,-4.877270889282226562e+01,-3.710645294189453125e+01,-4.246775817871093750e+01,-3.376805114746093750e+01,-3.359235382080078125e+01,-4.966156768798828125e+01,-4.975424575805664062e+01,-4.318321990966796875e+01,-4.224150085449218750e+01,-4.915564727783203125e+01,-4.979813385009765625e+01,-4.634653854370117188e+01,-4.580225753784179688e+01,-4.823117065429687500e+01
-3.035370635986328125e+01,-2.310624885559082031e+01,-2.836408805847167969e+01,-2.670502662658691406e+01,-2.465387535095214844e+01,-2.032341384887695312e+01,-1.979947090148925781e+01,-1.933734893798828125e+01,-1.867656326293945312e+01,-1.849396514892578125e+01,-1.597557640075683594e+01,-1.777707481384277344e+01,-4.214127349853515625e+01,-4.870064926147460938e+01,-5.177442169189453125e+01,-5.354253768920898438e+01,-2.411652565002441406e+01,-2.018592643737792969e+01,-1.855889701843261719e+01,-1.932592582702636719e+01,-2.029127693176269531e+01,-1.935696220397949219e+01,-1.750891876220703125e+01,-1.628984642028808594e+01,-1.887195587158203125e+01,-3.748564529418945312e+01,-4.386241912841796875e+01,-2.407530593872070312e+01,-1.831831550598144531e+01,-1.790059661865234375e+01,-2.761906433105468750e+01,-4.892627716064453125e+01,-5.034412002563476562e+01,-4.122325897216796875e+01,-2.019617652893066406e+01,-1.920963859558105469e+01,-1.917845535278320312e+01,-1.962133216857910156e+01,-2.006156730651855469e+01,-1.974018859863281250e+01
-1.564475822448730469e+01,-1.680488014221191406e+01,-2.726479721069335938e+01,-2.028909683227539062e+01,-1.209580135345458984e+01,-1.149128341674804688e+01,-1.143456268310546875e+01,-1.230224895477294922e+01,-1.761478042602539062e+01,-1.188382816314697266e+01,-1.228583908081054688e+01,-2.181298065185546875e+01,-4.226804351806640625e+01,-5.047246932983398438e+01,-4.880229949951171875e+01,-4.558509063720703125e+01,-1.692643928527832031e+01,-1.175040912628173828e+01,-1.232343769073486328e+01,-1.244752311706542969e+01,-1.251350116729736328e+01,-1.283225631713867188e+01,-1.419604301452636719e+01,-1.598701858520507812e+01,-2.222969818115234375e+01,-4.588226699829101562e+01,-4.908033752441406250e+01,-2.002638626098632812e+01,-1.545295238494873047e+01,-1.954309082031250000e+01,-3.175860214233398438e+01,-4.852428436279296875e+01,-5.498134613037109375e+01,-3.681575775146484375e+01,-1.554960060119628906e+01,-1.619480514526367188e+01,-1.616592216491699219e+01,-1.599314403533935547e+01,-1.577298736572265625e+01,-1.451544380187988281e+01
-1.128300666809082031e+01,-2.167856025695800781e+01,-2.962487030029296875e+01,-1.751426124572753906e+01,-1.097703361511230469e+01,-1.403517055511474609e+01,-1.414988327026367188e+01,-1.591765022277832031e+01,-2.634099006652832031e+01,-1.569361495971679688e+01,-1.886157035827636719e+01,-3.437937927246093750e+01,-4.756007766723632812e+01,-5.537865829467773438e+01,-4.804074478149414062e+01,-4.643664550781250000e+01,-1.501612663269042969e+01,-1.434059715270996094e+01,-1.714758110046386719e+01,-1.661311340332031250e+01,-1.586131286621093750e+01,-1.725563240051269531e+01,-2.195724487304687500e+01,-2.791395950317382812e+01,-3.063939094543457031e+01,-4.264629745483398438e+01,-5.663843536376953125e+01,-2.104177093505859375e+01,-2.305127716064453125e+01,-3.255839920043945312e+01,-4.095565032958984375e+01,-5.176358795166015625e+01,-6.085665893554687500e+01,-3.796460723876953125e+01,-1.890221977233886719e+01,-2.454870796203613281e+01,-2.441607666015625000e+01,-2.359706687927246094e+01,-2.274504280090332031e+01,-2.025298309326171875e+01
-1.905979919433593750e+01,-3.450941467285156250e+01,-4.354534149169921875e+01,-1.995867347717285156e+01,-2.622812843322753906e+01,-3.542522048950195312e+01,-3.640795516967773438e+01,-3.802277374267578125e+01,-3.936278533935546875e+01,-3.695783233642578125e+01,-4.234119033813476562e+01,-5.091993713378906250e+01,-5.776635360717773438e+01,-6.220697021484375000e+01,-5.760829925537109375e+01,-5.707746124267578125e+01,-2.044625091552734375e+01,-3.397918701171875000e+01,-4.040046691894531250e+01,-3.986225891113281250e+01,-3.816878509521484375e+01,-3.924798202514648438e+01,-4.510511779785156250e+01,-5.206538009643554688e+01,-4.677284240722656250e+01,-4.268273162841796875e+01,-5.535805511474609375e+01,-2.805274200439453125e+01,-4.331909942626953125e+01,-4.081925964355468750e+01,-4.830203247070312500e+01,-5.494023132324218750e+01,-7.083470153808593750e+01,-3.846405792236328125e+01,-2.787129783630371094e+01,-5.749176788330078125e+01,-5.466667938232421875e+01,-4.894306945800781250e+01,-4.984050369262695312e+01,-4.549818801879882812e+01
-2.843849945068359375e+01,-4.862534332275390625e+01,-4.907374572753906250e+01,-2.340336418151855469e+01,-4.464886093139648438e+01,-5.131717300415039062e+01,-4.950942230224609375e+01,-5.218885040283203125e+01,-4.108803939819335938e+01,-5.660711669921875000e+01,-4.427551651000976562e+01,-4.481323623657226562e+01,-5.336800003051757812e+01,-5.038999176025390625e+01,-5.626306152343750000e+01,-6.029076385498046875e+01,-2.353933525085449219e+01,-4.802230834960937500e+01,-5.351198196411132812e+01,-5.542758941650390625e+01,-5.546960067749023438e+01,-5.371679687500000000e+01,-4.993055725097656250e+01,-5.075077819824218750e+01,-3.374283218383789062e+01,-4.268523788452148438e+01,-5.545806884765625000e+01,-3.119698715209960938e+01,-4.859134292602539062e+01,-3.835929107666015625e+01,-4.487164306640625000e+01,-5.592232131958007812e+01,-6.237553405761718750e+01,-3.972615814208984375e+01,-2.926068496704101562e+01,-5.352145385742187500e+01,-5.890824508666992188e+01,-5.248209762573242188e+01,-5.253655242919921875e+01,-5.041895675659179688e+01
