-4.783201850351426287e+01,-5.374781933862649907e+01,-5.694951804137982521e+01,-4.294207065814384805e+01,-4.751326268396651642e+01,-4.581081084865424202e+01,-5.123549811691594158e+01,-4.621592452749720792e+01,-4.892736911304041314e+01,-4.517552638933860720e+01,-4.466206711095998827e+01,-4.977105576637134732e+01,-4.633009477218499939e+01,-4.452711293135676840e+01,-5.917052269106775242e+01,-4.497478629872486522e+01,-5.938909816782697249e+01,-5.290889384495309855e+01,-4.092713412993725797e+01,-4.240531799672965008e+01,-4.072257436831421273e+01,-3.860632633912270251e+01,-4.716592388634365562e+01,-4.582076818800128848e+01,-5.271636844393418642e+01,-5.534161865639305233e+01,-4.543010593803733599e+01,-3.652525237260368129e+01,-5.541538387586988534e+01,-4.493611215544176929e+01,-3.620509970586093118e+01,-2.843669885167866340e+01,-5.464535489670181789e+01,-4.604944540925450269e+01,-4.618105329451927332e+01,-5.565942997215564247e+01,-4.227558630005394491e+01,-4.510930906853932498e+01,-3.066807578229241216e+01,-5.793740774570341046e+01
-5.540813877970538215e+01,-5.120364678607999309e+01,-4.515133750163683146e+01,-3.431532777388363797e+01,-5.468363600802390323e+01,-5.981125058085097379e+01,-4.721625258122727331e+01,-6.035347346902164389e+01,-5.440508958305039755e+01,-4.518002351775751890e+01,-5.609751613107692947e+01,-5.043477329055233582e+01,-5.322627118779474387e+01,-3.794598060344785750e+01,-4.746664408947998481e+01,-6.220285025137004453e+01,-3.486427009242346031e+01,-4.919337676532396841e+01,-5.740839692982654441e+01,-7.057032319183323921e+01,-4.124431737381792118e+01,-5.901713498049987550e+01,-4.871929343353038178e+01,-4.912457534739594678e+01,-4.203843212103521410e+01,-4.801316460532362385e+01,-4.383631305748790652e+01,-3.796305837891880941e+01,-5.075128825456582859e+01,-3.433409637666390068e+01,-5.372504368184667811e+01,-3.454685322239302536e+01,-4.655507140125028798e+01,-3.364015749150142653e+01,-4.619768976038007224e+01,-3.673686111876032356e+01,-3.838258210636280410e+01,-5.681106558748483337e+01,-4.106413957574908835e+01,-4.546104046854236458e+01
-5.897118878647007989e+01,-5.344052071910903123e+01,-3.795036850225852021e+01,-3.681391674183326046e+01,-3.624569000302013677e+01,-5.515731137648546678e+01,-4.573487566143864314e+01,-4.670706557839398698e+01,-5.356702578756409139e+01,-5.696296943824483350e+01,-5.203987229896559086e+01,-6.304871069190068056e+01,-4.464426187947129421e+01,-7.138914081610327855e+01,-6.442474506345264729e+01,-4.471330412145526623e+01,-5.008394460337211740e+01,-4.153203462367177679e+01,-5.265878597599437683e+01,-6.016315216089455475e+01,-5.936707373980559055e+01,-5.241967547909422365e+01,-6.542325125986600654e+01,-6.539138441427274984e+01,-6.122130155772603644e+01,-4.718893395701915949e+01,-4.753277646213544472e+01,-3.786554119727455259e+01,-6.207380298587645484e+01,-4.937841269854433790e+01,-3.838971792666069405e+01,-4.550931325282150652e+01,-3.936980471125468739e+01,-4.462658167236229190e+01,-3.808695252119726860e+01,-4.465713039469724066e+01,-4.607732157324615230e+01,-4.784416952231528342e+01,-4.184014126197875783e+01,-4.173415356410898625e+01
-5.366666184042187382e+01,-5.279694622460772990e+01,-5.622135637969405764e+01,-3.183383810782905599e+01,-4.868771419495922004e+01,-4.507271351888084610e+01,-5.416231375536435877e+01,-5.333464580934985833e+01,-5.123984977032662869e+01,-5.765649423142789232e+01,-4.630896766896208305e+01,-4.950609752093960481e+01,-4.134342762445511710e+01,-4.147151215414968561e+01,-5.527718153802133116e+01,-5.387154403888979459e+01,-5.247445617777611204e+01,-4.976203581040930857e+01,-5.407463909103733357e+01,-4.781439929280174539e+01,-6.009110207738649478e+01,-5.701065766684098435e+01,-5.407736458334180440e+01,-4.888420586881539975e+01,-5.069410327664131444e+01,-5.227647535219569619e+01,-5.230379314275972291e+01,-2.644769872742712380e+01,-5.623602889190405563e+01,-5.364549386242032369e+01,-3.749189360814201422e+01,-5.379004253792604118e+01,-4.791739077125834712e+01,-3.643339429075683711e+01,-5.563495803829511033e+01,-6.024581375833009389e+01,-6.386265617655266169e+01,-5.647284164290236674e+01,-5.508268103402581062e+01,-4.722382489472786204e+01
-3.185249846799072770e+01,-4.928262396339704310e+01,-2.172233785014734053e+01,-4.856619980326256325e+01,-4.119949498623547157e+01,-4.093489402677349176e+01,-4.949496930445629772e+01,-4.916771121645022902e+01,-4.095071848397124370e+01,-3.501199427490317362e+01,-3.380583000907741820e+01,-2.219516271523496442e+01,-3.903105785302950892e+01,-4.583778450481893429e+01,-5.572563065253536507e+01,-5.616164536672558683e+01,-4.465274106143994715e+01,-4.959043538324642242e+01,-3.653266403564009579e+01,-5.387165250836387997e+01,-5.113554958023648567e+01,-5.601118292565849544e+01,-4.320590892135867023e+01,-5.542406713401487650e+01,-2.038469360094992311e+01,-3.371679007182674326e+01,-4.398410409165534674e+01,-2.865065373205441546e+01,-4.786430567270991077e+01,-4.358502209198872634e+01,-2.594326584340759112e+01,-3.879735762137312349e+01,-3.630938080639678844e+01,-4.644359675534283838e+01,-3.799376762837766819e+01,-4.023519557917764899e+01,-5.872995790963955898e+01,-3.559194302380939945e+01,-5.536600764570456334e+01,-5.318861039813744185e+01
-3.173743234750660136e+01,-2.041061039352885942e+01,-3.502159757790433048e+01,-2.740025904252574307e+01,-2.505873459655223812e+01,-1.671823049109675807e+01,-2.610862415590680996e+01,-1.108924139973413858e+01,-1.747515860860319492e+01,-1.542350185173729571e+01,-1.961044926005411071e+01,-1.570700739990168060e+01,-5.515120954770360129e+01,-3.803764956779142636e+01,-6.591129581368049628e+01,-5.552765570599839862e+01,-2.362759124834759561e+01,-2.410319076900067614e+01,-2.121204032621999858e+01,-1.818342757577259761e+01,-1.957722041932809631e+01,-2.725374772608259732e+01,-1.422919102689939663e+01,-1.925196620479389509e+01,-7.971695526536512588e+00,-3.231372827156305760e+01,-3.648528456808518428e+01,-3.156201418313690255e+01,-1.881384367391961021e+01,-2.250972947672575941e+01,-2.425918342031348374e+01,-5.244231627842375332e+01,-6.363064606913656718e+01,-3.531671299475425485e+01,-1.402612743084168834e+01,-2.252693710791561799e+01,-2.786179920056081727e+01,-1.763733298664888238e+01,-3.111311352570699995e+01,-2.354829679996461422e+01
-1.825652487954375047e+01,-2.628647895096092668e+01,-3.348826663111680801e+01,-2.447250553574430754e+01,-1.315491369552880307e+01,-9.783949862610406001e+00,-7.485679973538323040e+00,-1.340504311772307311e+01,-3.170532791293996766e+01,5.219972166493729304e-01,-1.442388901509159993e+01,-1.586027690219531827e+01,-5.559856562364561228e+01,-4.561210669946824225e+01,-4.970950828440879832e+01,-3.784133384173384940e+01,-1.487756148822546898e+01,-3.661512826759366845e+00,-1.549898155146692602e+01,-8.758490002835580768e+00,-1.665792060182605638e+01,-4.065180889658526198e+00,-8.139613994863729829e+00,-1.117374066237363017e+01,-1.544616192584222958e+01,-3.951634888748570518e+01,-5.444289140106693026e+01,-2.804768684909074494e+01,-1.687251885016949515e+01,-7.275634006906290807e+00,-3.674170071007029037e+01,-4.684555453204087172e+01,-6.023921876169575285e+01,-1.999255034365966210e+01,-1.928103058813388060e+01,-1.063813253735563080e+01,-2.426023008213782362e+01,-1.494777636708528057e+01,-1.265697487979414504e+01,-6.553841160950866218e+00
-1.815540370633403455e+01,-2.503204091322730207e+01,-2.865883825270041285e+01,-2.563579892548968076e+01,-1.403469133020639603e+01,1.892398353279835632e+00,-1.955408092138464937e+01,-1.075485042940089109e+01,-3.102473321538438711e+01,-1.211762553062207814e+00,-1.185251102386425082e+01,-4.300806679267947175e+01,-4.626426133390663864e+01,-5.073115732707930192e+01,-3.099094267813064363e+01,-4.931219746395532155e+01,-1.907007836260308764e+01,-1.407836131104642519e+01,-1.232240230722939955e+01,-3.887002281761678546e+01,-9.170051409298707767e+00,-2.766773469347586101e+01,-2.013206032156833558e+01,-2.284485098144433124e+01,-3.101709804311850505e+01,-3.364111465094812559e+01,-5.485394665420852789e+01,-2.749697972181711236e+01,-2.343642817598031769e+01,-2.436106754829866716e+01,-3.740713636211090432e+01,-4.738960425488803452e+01,-7.307014964992649197e+01,-3.997783260457977406e+01,-1.263139908088073327e+01,-2.160845177617915169e+01,-2.012624134814631915e+01,-1.876229207827940115e+01,-3.737988901449263324e+01,-1.490553745324327650e+01
-1.566906827371064281e+01,-4.150461996115286922e+01,-3.378296767307924142e+01,-1.205996260299813372e+01,-2.752257888817785059e+01,-3.803908412280893714e+01,-2.994029360989847532e+01,-3.565166918510964678e+01,-3.229209665055645218e+01,-3.961172339859763269e+01,-4.448014389876196617e+01,-5.091494678486336056e+01,-5.359031225238129537e+01,-6.544774825202595991e+01,-5.827575669962529759e+01,-6.655834298605991250e+01,-1.727446561548106274e+01,-3.313576770298593033e+01,-3.110241826020713773e+01,-3.538522088826154999e+01,-3.718325232877646869e+01,-3.297464739513312537e+01,-4.899334241351959207e+01,-5.779709478476326012e+01,-4.708770624887304024e+01,-3.562582601771776325e+01,-4.524953758552321403e+01,-1.976304142621684434e+01,-4.103908004536548049e+01,-3.755053568781334405e+01,-3.790634649483121876e+01,-5.166375363371326301e+01,-7.178849239279712435e+01,-4.150405727741873108e+01,-3.100060289585594830e+01,-6.556160541685345322e+01,-6.422589039330064509e+01,-5.361757445795308996e+01,-5.463426962463084635e+01,-4.069389645789577514e+01
-2.063725965460006151e+01,-5.150903307503607920e+01,-4.682281061518865783e+01,-2.932886405956270437e+01,-3.496049910348739331e+01,-5.231989122443162188e+01,-3.871683231177382822e+01,-5.852671904179287310e+01,-3.815912481754440932e+01,-7.980596354672202608e+01,-3.746137148352080715e+01,-4.221187712771035194e+01,-4.044593362588116037e+01,-5.190712137298034889e+01,-4.288235344038532304e+01,-5.822835328220587314e+01,-1.802068241858588493e+01,-5.006480674235437789e+01,-4.948380118153718144e+01,-4.995404027656118728e+01,-7.088181889685789372e+01,-4.726396954252745530e+01,-4.389352782214391624e+01,-4.840377409277719778e+01,-3.068312135430789311e+01,-6.116134735315782223e+01,-4.394950172317457060e+01,-2.985809654034527583e+01,-4.405186871519553193e+01,-4.140932710853520859e+01,-4.687949634147700806e+01,-4.892120244948371521e+01,-6.611658082163619099e+01,-4.146428371056322248e+01,-3.855249048959784375e+01,-5.137805593530836745e+01,-5.151048350529333675e+01,-5.125438842849014520e+01,-5.107052007927416071e+01,-5.690272900580679760e+01
